driver_trip,acc_max,acc_mean,acc_min,acc_q_10,acc_q_100,acc_q_15,acc_q_20,acc_q_25,acc_q_30,acc_q_35,acc_q_40,acc_q_45,acc_q_5,acc_q_50,acc_q_55,acc_q_60,acc_q_65,acc_q_70,acc_q_75,acc_q_80,acc_q_85,acc_q_90,acc_q_95,acc_std,centrifuge_mean,centrifuge_std,curv_max,curv_mean,curv_min,curv_std,detour_euclidian,detour_manhattan,distance,duration,speed_max,speed_mean,speed_min,speed_q_10,speed_q_100,speed_q_15,speed_q_20,speed_q_25,speed_q_30,speed_q_35,speed_q_40,speed_q_45,speed_q_5,speed_q_50,speed_q_55,speed_q_60,speed_q_65,speed_q_70,speed_q_75,speed_q_80,speed_q_85,speed_q_90,speed_q_95,speed_std,speedturn_max,speedturn_mean,speedturn_min,speedturn_std,stops_duration,stops_n
1_108,4.405820014480775,0.7573873062552339,0.0,0.035355339059455995,4.405820014480775,0.07905694150423309,0.20155644370745598,0.2850438562745203,0.3020761493399471,0.3473560300959765,0.4038873605351506,0.5460082416959123,0.02499999999999858,0.5900211860604646,0.661413858821797,0.7846177413237627,0.8749821392113215,0.9554120888996812,1.1211735242285221,1.2087182233135785,1.4181620517967422,1.574833005472854,2.0114626895438974,0.6885660143245351,0.4755205150549499,0.5757047281118389,110.0000000032378,1.115876279569575,0.0,8.431140621309984,1.354489927621395,1.0191983817085568,13290.754576832265,964,37.417943556534645,13.775693696215862,0.0,0.07071067811891199,37.417943556534645,0.5639988175535023,3.4485485905943163,6.440738949057059,7.714984004583354,8.779726508730166,9.979473406484134,11.37465665551645,0.049999999999374725,12.330348736304735,13.33974157188235,14.133151788758717,14.857190129611284,16.116510213075358,18.920479192677004,26.368974828202422,27.62449094553559,30.96596598946472,33.854091490463716,10.605654280187533,7.500000000002558,0.13475130960550158,0.0,0.5498936862711225,7.266666666666667,15
1_109,2.9026927153937727,0.45997121526854046,0.0,0.03535533905937561,2.9026927153937727,0.05590169943754558,0.10307764064026505,0.1499999999999897,0.2304886114322852,0.2761340254296362,0.2850438562748842,0.30155800690474116,0.024999999999977263,0.31622776601655034,0.33634060117686004,0.3691205765057072,0.4369638110138572,0.5505678886388143,0.5942432162004054,0.6562202374204782,0.8575020761516443,1.0865656906050187,1.4538689868556565,0.4561076498068598,0.32250031932675394,0.4263995080331467,110.00000000023647,0.14951480477055556,0.0,3.354721955158618,1.0968863101815134,0.9994294065589927,15749.408360319232,1171,22.407588000496503,13.44385945673257,0.0,0.304138126514896,22.407588000496503,4.640025085078404,7.026378868236129,8.77220753515312,10.706656807800062,12.963650996253245,13.63836500464791,15.216307626540985,0.0,16.17420786313816,16.792967266081376,17.178620433550375,17.606603854070713,18.166452598127204,18.754199529705247,19.341988005373086,19.875927371821568,20.285586015691106,20.791734293511766,6.739556702576699,5.500000000006821,0.04343618181842641,0.0,0.1927117787825437,8.636363636363637,11
1_11,2.8067997791078545,0.47734452536647703,0.0,5.684341886080802e-14,2.8067997791078545,0.025000000000005684,0.025000000000005684,0.035355339059315316,0.04999999999996589,0.0790569415042079,0.25739075352469765,0.2795084971874737,0.0,0.29154759474226793,0.30923292192134383,0.4106259221564558,0.5522680508593669,0.6373774391991163,0.7597283194108349,0.8762057749733345,1.0239368962617266,1.2494998999599711,1.4896894690756126,0.5272944482919991,0.2983676493045457,0.4075014366635704,189.99999999992266,2.858014791866744,0.0,13.74205010680296,3.2946264274974917,2.332634401579419,3304.643156717563,939,16.2855764405194,3.499436349515345,0.0,0.0,16.2855764405194,0.0,0.049999999999954525,0.05000000000006821,0.07071067811863063,0.11180339887496407,0.18027756377324047,0.5590169943749475,0.0,0.5852349955359346,0.950965230808938,2.0155644370746373,3.2636242221961886,4.901024107973058,6.393934364285162,8.297008737650723,10.078375698668506,11.360127382289923,12.902159188393922,4.669454086477633,9.499999999998293,0.27869925957148073,0.0,0.8584868787298116,7.022222222222222,45
1_110,2.5656383221335037,0.5208386558435947,0.0,0.0,2.5656383221335037,0.0,0.0,0.02499999999999998,0.04999999999999716,0.05000000000000426,0.125,0.27613402542967996,0.0,0.30923292192132457,0.5192760071288967,0.6005206074732098,0.6309714732061957,0.7288689868556639,0.8444465295735842,0.9433981132056595,1.1544998723727649,1.320037878244403,1.5091771214679437,0.5733472722347578,0.4050434440084138,0.4652568354192745,109.99999999999983,1.5287730687475238,0.0,10.54736205271133,5.033259829460982,3.7049924450845704,768.4154331105398,191,13.14961976636587,4.007969755500192,0.0,0.0,13.14961976636587,0.0,0.0,0.0,0.04999999999999716,0.09999999999999432,0.15000000000000002,0.5522680508593599,0.0,2.290196498119765,4.251674522127271,5.024937810560445,6.577514245551118,7.349319696407281,7.955658363705673,8.850141241810778,9.280618723785556,9.766396469527548,10.4609580318368,4.25053435621232,5.4999999999999964,0.1934855307050879,0.0,0.6725844369932802,10.0,7
1_111,3.801726581436386,0.7243734381074841,0.0,0.0,3.801726581436386,0.024999999999999648,0.03535533905932851,0.11180339887499148,0.2657536453183668,0.29344604868777496,0.32264982043070883,0.3579455265819088,0.0,0.475000000000005,0.5840712809098048,0.6310626203203864,0.7559628378481755,0.8904934021077457,1.1096170510586103,1.2822702903682972,1.5062093350488084,1.7869659139372307,2.3078469701410924,0.7675625979798141,0.5370141652861802,0.6638257503226692,300.52038200428433,4.042224745869091,0.0,29.583370125302167,5.434909036167859,5.010734423762246,803.7218015714643,173,12.306908628896213,4.550445805006387,0.0,0.0,12.306908628896213,0.0,0.058284271247467836,0.11180339887499426,0.4411186526886641,1.331554936679108,2.7518879777329652,3.95034751401554,0.0,5.082568248435041,5.708339422774074,6.2905477787747115,6.76286724660876,7.174052793936347,7.850159234053796,8.145366597629529,8.753672842130307,9.978439862652834,11.004387635371446,3.904714532056838,21.250000000000085,0.3978145957731879,0.0,1.9527745732203108,6.833333333333333,6
1_112,3.580590035175784,0.45194939937947126,0.0,4.618527782440666e-15,3.580590035175784,0.02499999999999991,0.03535533905932035,0.03535533905932733,0.03535533905932742,0.035355339059330394,0.05590169943749474,0.17590826711865193,0.0,0.2828427124746188,0.29154759474226677,0.31937294773656827,0.4056203452818452,0.5578389208962758,0.6010407640085624,0.7893790802983994,0.9377377653438921,1.2891411403344182,1.7131742709700266,0.6041189223470066,0.3308206311496535,0.5460005937275743,60.10407640085655,1.7469799164887774,0.0,8.022333948659737,2.635669482032052,2.1960561034764328,1253.2892182540004,382,15.140178334484697,3.264343377913191,0.0,0.0,15.140178334484697,0.0,0.0,0.0707106781186407,0.07071067811865465,0.07071067811865497,0.0707106781186628,0.1802775637731994,0.0,0.5700877125495689,0.6224980439725282,1.298075498574717,3.8037291947685805,6.147863392121855,7.056954119986158,8.170617062184666,8.868188439951076,9.410813123322873,11.266497912150449,4.281150638876153,5.339999999999997,0.23749054409815476,0.0,0.6993156607265246,10.533333333333333,15
1_113,3.9428733177722095,0.5670538069140563,0.0,0.02603553390600506,3.9428733177722095,0.07499999999999998,0.175,0.26100766272272446,0.2850438562747862,0.30207614933986326,0.3249999999999589,0.3564997050107479,0.0012500000001979216,0.42573465914816616,0.5139605298248247,0.5749999999999955,0.6082762530298378,0.7020271668301058,0.8282133741823038,0.8995132307101672,1.0487276979211626,1.2087414578009115,1.485881415061094,0.5090950102852948,0.384226736379735,0.47330708376868386,220.00000000001822,0.8467032800945085,0.0,11.66930731168172,1.4329962212724818,1.4071914124295213,11078.958709198865,882,32.68382627539229,12.548344343164729,0.0,0.09999999999990905,32.68382627539229,0.6020797289396126,2.2003821555648564,4.506383106134432,5.632051136131484,6.627348540561583,7.430788581352079,8.424744601943235,0.0,9.579464332756604,11.043627519397461,12.213128167589154,13.530797485006339,17.30712677031447,22.233343881794973,26.092841940377713,27.885799938046446,28.72607222108218,30.63511552342577,10.401158024901422,11.000000000000286,0.10082421634579958,0.0,0.6373008106547798,10.777777777777779,9
1_114,3.200878785583733,0.4442539315251008,0.0,0.0,3.200878785583733,0.024999999999977263,0.02499999999999991,0.0250000000000008,0.03535533905932788,0.050000000000000266,0.07905694150421015,0.25124689052802224,0.0,0.2692582403567252,0.2795084971874793,0.2915475947422648,0.3145895008920202,0.38842512027210224,0.5938482820392897,0.7987478958779535,1.0526751635713634,1.4437351071900113,1.7915833037285456,0.5899228493601262,0.3122640689199809,0.48966167215921985,152.02795795510966,4.621283732004397,0.0,19.11512058476628,39.2526802077407,33.83625530040023,1586.9203735887709,754,9.66294468575703,2.0898010602911388,0.0,0.0,9.66294468575703,0.0,0.0,0.0,0.04999999999999982,0.07071067811864207,0.10000000000000009,0.15811388300841903,0.0,0.5220153254455274,0.5590169943749476,0.5999999999999887,1.101180816961706,2.8535352971575407,4.585263522293419,5.394855436018495,6.226907303751245,6.91161909011665,8.130977924509939,2.9131532116431553,10.74999999999991,0.39324224623611165,0.0,1.1132386134484704,6.622222222222222,45
1_115,4.831989755783786,0.6513244210941012,0.0,0.03535533905905405,4.831989755783786,0.05000000000001137,0.1000000000003638,0.24622144504464405,0.2692582403569131,0.29261749776799056,0.32499999999995804,0.3652842649744628,0.0,0.46837294900415644,0.5590169943749512,0.6082762530298236,0.6868175893181319,0.8295316325068431,0.9055385138138036,1.0680004681647206,1.2132725346782183,1.4792127388425547,1.978438262624099,0.6546143941130076,0.42899302692587477,0.5446090723618114,140.0000000014916,1.619521083047012,0.0,10.505460862032121,1.3400534492677063,1.057411776776343,13122.057185083704,1386,34.05855252355864,9.447586016368254,0.0,0.0,34.05855252355864,0.07071067811859044,0.11180339887504033,0.5590169943748305,1.707702782825597,4.208325051048326,6.120457499239765,7.467462022729399,0.0,8.890575497941278,10.069715575402379,11.015557180642219,12.060148879707967,13.021952571768674,14.031477554002008,14.871533209457498,16.052667035183678,24.26784157879554,28.824609695238316,8.788351416951029,7.3999999999816275,0.17597130140735792,0.0,0.6387611904818818,5.25531914893617,47
1_116,5.702247363978523,0.6462065945869453,0.0,0.025000000000000133,5.702247363978523,0.035355339059315316,0.03535533905933149,0.05590169943749713,0.2692582403567231,0.28471368470474484,0.3020761493398775,0.38810436740649207,0.0,0.5329731243987599,0.581485167480643,0.6293816080034097,0.7048486363312253,0.8245698283677105,0.9038968070619678,1.0114947129601384,1.1437091237758925,1.3794440930417209,1.9201873762908883,0.7248768631457306,0.3844807451483659,0.5876806525026905,279.99999999986807,3.295858179830939,0.0,19.497275779010515,2.2821656568481066,1.6652775485650073,2136.2180392991913,412,14.673530590829174,5.152690359708542,0.0,0.0,14.673530590829174,0.04999999999999982,0.07071067811866266,0.09999999999999432,0.539211343895289,1.1401754250991403,3.6912728631058993,4.985569706052575,0.0,5.754669136120201,6.428324932500992,7.192604439594083,7.877145801608924,8.403106375487084,8.728034548181055,9.322815585504788,9.980938017638614,10.625695757426847,11.873617276238498,4.347276992686504,13.999999999996586,0.26816107829498315,0.0,1.044322412114669,7.642857142857143,14
1_117,4.079828427765053,0.48887034053163647,0.0,0.0,4.079828427765053,0.0,0.0,0.025000000000005684,0.035355339059315316,0.05000000000001137,0.08792241381012258,0.26925824035671253,0.0,0.28504385627478696,0.32882366094913745,0.4472135954999579,0.5640257086339242,0.6329494450585974,0.8006831415328117,0.9109042646346066,1.0954013848155273,1.275489608112109,1.6307896714689458,0.5871343290772906,0.36426162653101485,0.49914327294567384,199.9999999994543,1.91637720759333,0.0,12.380955861639478,7.12510280141365,5.326838485266897,6659.613474280675,1548,16.359783005895885,4.288709072974659,0.0,0.0,16.359783005895885,0.0,0.0,0.0,0.049999999999954525,0.07071067811863063,0.11180339887498948,0.5590169943749475,0.0,2.099702169970768,3.714495502643724,5.10421391152546,6.6591500076528005,7.7273863628008215,8.514359943951861,9.346066789798355,10.360203123611187,11.29874587090384,13.015427525273093,4.763033865746484,9.999999999986358,0.19093676419861644,0.0,0.7214310266477169,10.120689655172415,58
1_118,3.860051813123746,0.618942096056588,0.0,0.0,3.860051813123746,0.02499999999999858,0.035355339059324614,0.05295084971874988,0.12692582403567257,0.27950849718746784,0.30923292192132246,0.39260692340903114,0.0,0.48023431780747633,0.5813175783483954,0.6260986041755894,0.6980647448505991,0.8337404721170885,0.8910956181140766,0.9904539273417255,1.1484368505561784,1.3051214132756717,1.8298392714117693,0.6644002038542881,0.5090818905139288,0.6750916434686618,110.00000000001337,1.334695302959093,0.0,9.314107428052397,2.8161428828567017,2.6346189343413116,1150.801550520285,295,11.89464165076022,3.879565342138131,0.0,0.0,11.89464165076022,0.0,0.03999999999999795,0.07071067811865074,0.23649110640673976,0.6020797289396146,1.6598854272973362,2.9155083285887273,0.0,3.932238548206352,4.499024362172856,5.043163512729727,5.483009176565573,6.171059515435166,6.823580300133167,7.461936356195092,7.986826690832822,9.034841833643839,9.866775799998067,3.5426742092225774,6.800000000000126,0.20814217005768393,0.0,0.6621404492125473,6.909090909090909,11
1_119,3.5862584959815775,0.6186261345446055,0.0,0.049999999999954525,3.5862584959815775,0.1210410196624702,0.25074813431675186,0.2778212613085296,0.3010398644698121,0.32596012026013477,0.36912057650578495,0.4430011286666912,0.024999999999991473,0.5350233639758147,0.5755432216611952,0.6254998001598426,0.6899690372740628,0.8250756706259599,0.876782736756528,0.9538730200672614,1.1334125370291235,1.3285800657652826,1.5250204904267006,0.5042960623789031,0.37984701298816237,0.43973019579465117,110.00000000121418,0.7719750898088702,0.0,7.176885376606577,1.8724693116239766,1.4878020151306524,9152.957997083773,839,26.40800068161195,10.89139995972542,0.0,0.20097973777936867,26.40800068161195,1.1892135119340415,3.8062975090484077,5.210721174072675,5.974259217330239,6.819400005292164,7.640987431231521,8.506857357766817,0.0,9.545286795062811,10.340309407982932,11.540426721619765,12.61274132611458,13.850630651778575,18.3024205049941,20.33029758756843,21.506609007241916,23.128041604719094,24.51767705260398,7.840302415022612,7.25,0.11040804236329403,0.0,0.4958731636297931,6.363636363636363,11
1_12,6.557295555333767,0.8627946833728715,0.0,0.17416020703510254,6.557295555333767,0.29154759474227526,0.30454843206627497,0.36610342311465977,0.43580067720004956,0.5453599077046125,0.5771698190307595,0.6189709201569981,0.0559016994374949,0.6973162840490676,0.7604685157171991,0.8465362410910328,0.9020080726678221,1.0981085539648896,1.161079866103322,1.2830538515518124,1.4673530590829302,1.6503386157246203,2.212470312279667,0.7308803988264926,0.50845853530863,0.5891258280727455,100.00000000006821,1.6352038184039643,0.0,11.376093134983318,2.0184233980873634,1.5656493264345361,1884.8852240945382,243,15.305227865013979,7.704077275089207,0.0,0.5700877125495815,15.305227865013979,1.073675857832278,3.6422153121597436,4.95062404685279,5.536737735297683,6.103646035375238,6.810653063175303,7.308470747303199,0.11180339887498947,8.243937166184608,9.05471904140734,9.264690732205159,9.703370875673258,10.229311421937952,10.703852152586371,12.22239375262954,13.000348155516189,13.507275747678387,14.5500859103993,4.457499567352977,5.000000000001705,0.19509965775767352,0.0,0.6179219512522165,2.5,4
1_120,142.01961572261771,0.9848695678482481,0.0,0.02500000000009095,142.01961572261771,0.03535533905971575,0.10000000000031832,0.21360009363361931,0.2795084971874737,0.30207614933990684,0.33855829810170257,0.4063538840290901,0.0,0.5220153254450915,0.57554322166106,0.6113496819145887,0.6611536444951418,0.770146090037476,0.8591420138719735,0.9303897032964358,1.126165537447081,1.34726083706326,1.7107003848074558,7.301586351434709,0.4943002056283619,1.7316704254821447,109.99999999970214,0.8434900445121909,0.0,7.19120303333554,1.3155718301495956,1.2909160806890458,21297.0171327756,1485,302.10473763249723,14.329251246292193,0.0,0.049999999999272404,302.10473763249723,0.07071067811883161,0.5220153254455259,1.6800297616414366,4.607439452112737,6.857618027408577,8.37242145364793,9.956816047031403,0.0,12.75784072639253,14.757854130821652,18.222100662265973,22.651390435059383,24.70991524503406,25.63166986366623,26.74925085319147,27.634882804554657,28.59836463547453,30.20306138557458,15.407041815628086,5.750000000009377,0.10740947249581054,0.0,0.4325899987361967,8.714285714285714,28
1_121,3.1048349392520045,0.19794150393549395,0.0,0.0,3.1048349392520045,0.0,0.0,0.0,0.02499999999999991,0.025000000000000085,0.03535533905932694,0.03535533905932746,0.0,0.05590169943749474,0.11387319705254681,0.2648044487992458,0.26925824035672524,0.2795084971874737,0.29235002201155924,0.2964009583967403,0.30418941470883243,0.31622776601683855,0.5855192882860485,0.35520581711735477,0.06826929281498496,0.10607469311448543,120.00000000000112,11.67769057105401,0.0,29.893582119596545,2.3978824548020086,1.9567190998565933,48.917977496414835,174,5.652654243804409,0.265932776941061,0.0,0.0,5.652654243804409,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999982,0.0,0.050000000000000044,0.07071067811865465,0.10000000000000007,0.1118033988749895,0.5236654409723198,0.5408326913195981,0.5700877125495688,0.5852349955359811,0.6041522986797284,0.613176102856273,0.581736786857165,8.000000000000016,0.7468724144366954,0.0,1.6718629568511294,4.291666666666667,24
